session_id,event_type,location,occurred_at_jst
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,file,book.py,2025/12/04 01:04:19
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,check,main-line-1,2025/12/04 01:04:16
8ac73122-3d12-4cec-82ec-eb2f1da4406d,check,Book.__str__-line-0,2025/11/20 11:50:24
8ac73122-3d12-4cec-82ec-eb2f1da4406d,method,Book.__str__,2025/11/20 11:50:18
8ac73122-3d12-4cec-82ec-eb2f1da4406d,method,Book.__init__,2025/11/20 11:50:16
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,book.py,2025/11/20 11:50:15
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,main.py,2025/11/20 11:50:05
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,book.py,2025/11/20 11:50:05
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,member.py,2025/11/20 11:50:05
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,book.py,2025/11/20 11:50:04
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,main.py,2025/11/20 11:50:04
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,book.py,2025/11/20 11:50:03
8ac73122-3d12-4cec-82ec-eb2f1da4406d,file,main.py,2025/11/20 11:50:00
